"","F1_126","F1_127N","F1_127C","F1_128N","F1_128C","F1_129N","F1_130N","F1_130C","F1_131N","F1_131C","F1_132N","F1_132C","F1_133N","F1_133C","F2_126","F2_127N","F2_127C","F2_128C","F2_129N","F2_129C","F2_130N","F2_130C","F2_131N","F2_131C","F2_132N","F2_132C","F2_133C","F3_126","F3_127N","F3_127C","F3_128N","F3_128C","F3_129N","F3_129C","F3_130N","F3_130C","F3_131N","F3_131C","F3_132N","F3_132C","F3_133N","F3_133C","F4_126","F4_127N","F4_127C","F4_128N","F4_128C","F4_129N","F4_129C","F4_130N","F4_130C","F4_131N","F4_131C","F4_132N","F4_132C","F4_133C","F5_126","F5_127N","F5_127C","F5_128N","F5_128C","F5_129N","F5_129C","F5_130N","F5_130C","F5_131N","F5_132N","F5_132C","F5_133N","F5_133C","F6_126","F6_127N","F6_127C","F6_128N","F6_128C","F6_129N","F6_129C","F6_130N","F6_130C","F6_131N","F6_131C","F6_132N","F6_132C","F6_133N","F6_133C"
"P0DJI8",-1.42662547355406,-1.92139016530363,1.06350294230616,0.0922074380970889,0.692427198089708,-1.98279070996778,1.97673022067715,-1.55215635563791,-1.77595972578207,-1.98279070996778,-1.75633091903314,-1.98850436116217,-1.45798964446339,-1.15842936260448,-3.18442457113743,-3.32192809488736,-1.92139016530363,1.89413868819967,-2.61705613043101,0.618238655595455,-1.46992925777492,-1.65744525452268,-2.83650126771712,-2.8059129478837,-2.97709959788992,-3.39592867633114,-3.23786383009889,-1.88363524330822,-1.75146516386132,-1.68038206579984,1.8949147479499,2.65558080965278,0.55581615506164,1.4630992673481,0.843983844048327,1.50792146495733,-1.77102743023984,-1.3040061868901,-1.46992925777492,-1.7809089417538,0.788268082866837,-1.79585928321977,-0.652901329377732,-2,-2.92139016530363,2.31469652565629,0.954568570752994,-0.126580496565143,-2.59946207041627,-2.61705613043101,-0.46394709975979,-2.74661576419993,-2.68965987938785,-2.8059129478837,-2.50635266602479,-2.53951952995999,-1.35475948735473,-0.330973234490369,-0.614845103115656,0.788268082866837,2.15898325116039,0.857582955384148,-2.02914634565952,2.57555437330874,-1.68501351453148,-1.77102743023984,-1.20423305221761,-1.58640591759082,-1.265344566521,-1.27578631324264,-1.79085860216141,-1.15842936260448,-0.0785636691937021,1.45575462218619,-0.736965594166206,-1.46195854666634,-1.68038206579984,0.278579550458423,2.4157586665225,-2.1456053222469,-1.69432125675771,-1.74178261046398,-1.77595972578207,2.4625758880422,-1.7809089417538
"O75636",0.232660756790275,0.366252263699564,0.490570130446201,-0.496142467422571,0.291603558030565,0.385154896884344,-0.554273296650016,0.740711733399101,-0.37145968073724,-0.336427664582477,-0.241270431542137,-0.800877357986399,0.215367972203479,0.635057829725214,0.460480470040011,-0.0724827538015237,-0.803392955905182,-0.330973234490369,0.0867837661420666,0.622930350920177,-0.619270551496451,-0.241270431542137,-0.236163541109049,-0.115597447016313,-0.123433941248279,-0.343732465205711,-0.187707155126729,0.364012053558615,0.0867837661420666,0.102993993323326,0.124328135002202,0.0214797274104514,-0.248107861595691,0.094911647025467,-0.0247366783215064,0.136191386287144,-0.0724827538015237,-0.83650126771712,-0.263611599296539,0.0593552776164212,-0.121863233373052,0.105678077894537,0.220329954879556,-0.0320936297098533,0.317304068361915,0.154453592679872,0.645240512645265,-0.816037165157405,-0.325539348439741,0.0412429822318813,-0.212567535483132,-0.136061549576028,0.124328135002202,-0.156820109742826,0.15704371014558,0.070389327891398,-1.56917950348023,-0.00578235259400611,-0.00144341686966872,0.0229004021100788,0.225274929869569,-0.937878288092203,0.222804561045261,0.303342394487331,-0.169744675832317,0.344828496997441,0.606915941825205,-0.274040765490812,0.350497247084133,-0.643856189774725,0.84639302085236,-0.229382353343797,0.168642035558839,0.303342394487331,0.0621217119077975,0.323081789503733,-0.465938397578882,0.0976107966264223,-0.543719518489275,-0.169744675832317,-0.680382065799839,0.366252263699564,0.231432408447965,0.0662614422687213,0.185232254230161
"P49747",-0.461958546666336,-0.125006361067033,0.116364756691785,-0.314732593483158,-0.332789087519129,0.175045486110914,-0.260151897300673,0.370722275148167,-0.166502663140165,-0.227692025041597,0.204140716780225,0.0676387168753633,-0.45205668870965,-0.422752464406849,-0.0862010350493039,-0.380821783940931,-0.214240225572989,-0.373327247394007,0.62854031926276,-0.666576266274808,1.54547421084018,0.150559676575381,0.209141397838592,-0.0938790470029001,0.117695042669755,0.571434115876509,-0.209227962138,-0.535331732996556,-0.42081985187285,0.227741075839128,-0.63486740654747,-0.805912947883698,-0.997117491466879,-0.878321443411748,0.101650076094435,-0.2688167584278,0.189033824390017,-0.0101343771337132,-0.179514657013621,0.412510571249805,0.0731347046302154,-0.569179503480228,-0.533242384273829,-0.251538766995964,0.207892851641333,0.070389327891398,-0.550042516371997,0.482332020747376,0.12565110166152,0.357270475679559,-0.0159575739029762,0.913798964950696,0.272620454662992,0.0412429822318813,-0.161653263478769,-0.0159575739029762,-0.354759487354735,-0.036525876025114,-0.488026018218199,-0.422752464406849,-0.0291463456595165,-0.710755714843358,-0.395928676331139,-1.13606154957603,-0.128156351490682,0.352758525040637,-0.251538766995964,0.376290383337052,-0.265344566520995,-0.114035243246029,-0.265344566520995,-0.0634091701760615,-0.0816137655536521,-0.0664273617389761,-0.537424111957796,-0.295128035543647,0.113700499164728,-0.524915117051217,0.512985334813676,0.24731993497982,0.390667685559667,-0.422752464406849,0.0758748669751276,-0.448114896528275,-0.496142467422571
"Q86VB7",-0.234465253637023,-0.00868224309980088,-0.330973234490369,-0.362157939675895,-0.160040412510468,-0.397828209246621,0.00288250853312136,2.58038671760526,-0.320125852253377,-0.0484122051852459,0.375178479589612,0.094911647025467,-0.307572801910292,0.119024103142275,-0.277533975528909,-0.236163541109049,-0.666576266274808,-0.471928835421265,1.20789285164133,-0.405451450449646,1.75017770559306,0.283329168051641,-0.388355456626338,-0.595096877854869,0.0621217119077975,-0.38458370273713,-0.49817873457909,-0.473931188332412,-0.496142467422571,-0.0649174766813385,-0.318325858207167,-0.126580496565143,0.440420720756767,-0.518701058452435,-0.395928676331139,-0.42081985187285,-0.475936324222789,0.196607044094818,0.376290383337052,-0.45205668870965,-0.416962376203336,-0.15521264992094,-0.675765437729469,-0.664288089679538,0.0172092900322231,-0.293358942690592,0.331131922217202,-0.0469210473874926,0.196607044094818,-0.488026018218199,1.10902617649837,0.0100636833446975,-0.612637459164004,-0.318325858207167,-0.597277823154395,0.105678077894537,-0.219269963523624,-0.289827251720338,-0.341902794648628,-0.345564459154601,-0.0603972796439563,-0.803392955905182,-0.254977850962736,-0.685013514531485,-0.680382065799839,0.217851096811131,-0.32373259173411,-0.142417044615852,-0.703689439291908,0.289244285156642,-0.0174170530774094,-0.305788392232109,0.452068230223811,-0.45205668870965,0.166072675946706,0.0482361856528476,0.146655222119465,-0.473931188332412,-0.298672742587059,-0.0938790470029001,-0.0174170530774094,-0.295128035543647,-0.531156057025363,-0.117161344232749,-0.0513991525066443
"P36980",-0.171368418311981,0.527070335512661,-0.0619024389259069,-0.0985055449524251,-0.490050853695689,0.434027674663597,1.55728754227831,-1.0439433475876,-0.380821783940931,-0.846843211938579,0.460480470040011,0.209141397838592,-0.189351252217354,0.417920007811965,-0.132894270497345,0.334568275666133,-0.666576266274808,-0.746615764199925,-0.77349147019132,-0.0816137655536521,-0.968604803724466,-0.494109070270043,-0.428565884123491,0.27500704749987,0.508935661864395,-0.652901329377732,-0.395928676331139,-0.00868224309980088,-0.362157939675895,-0.0439433475875971,1.13750352374994,-0.0831412353002459,-0.0831412353002459,-0.668868077782798,-0.62148837674627,-0.648371670897218,-0.929610672108602,-0.358453970912476,-0.298672742587059,-0.722610301189136,-0.703689439291908,0.372952097911829,-0.0424567992428948,0.192825403552391,-0.0159575739029762,-0.793356776016605,-0.552156355637914,0.499782120147312,0.660837367696284,-0.358453970912476,0.318461465167583,0.837539634379403,-0.492078535042672,-0.395928676331139,-0.204233052217608,0.687060688339892,0.990591872587583,-0.209227962138,0.43722773891291,0.120351940365222,0.0257375614136083,0.936590829823938,-0.31114825613412,-0.169744675832317,-0.438307278601691,0.120351940365222,0.900721927564115,-0.448114896528275,-0.187707155126729,-0.459972730742493,-0.248107861595691,0.350497247084133,-0.72499295250013,0.643394453479892,0.530070742225084,0.385154896884344,0.651683180632109,-0.808437349299244,-0.334607228958109,-0.163267919540864,-1.09234017214671,-0.533242384273829,0.509949146304311,-0.483984852996335,0.312665173558394
"P02788",-0.0664273617389761,-0.522840788813359,-0.662003536484984,-0.715485866755755,-0.428565884123491,0.550900664647523,0.250961573533219,-0.289827251720338,-0.646112163715093,-0.44418384493836,-0.349235440883098,0.0243196791954129,-0.0469210473874926,0.0840642647884745,-0.450084446378045,-0.32373259173411,-0.254977850962736,-0.828793172581858,-0.0785636691937021,-0.307572801910292,-0.365871442474959,0.498761465671852,-0.246395463720005,-0.202571917847687,0.0257375614136083,-0.943416471633633,0.0172092900322231,-0.475936324222789,-0.0513991525066443,-0.471928835421265,-0.440263475567017,0.301002256032814,0.113700499164728,0.0922074380970889,0.606915941825205,-0.166502663140165,-0.422752464406849,-0.0724827538015237,0.386259141133346,-0.282789700980404,0.58880456701555,-0.475936324222789,-0.036525876025114,-0.0144995696951151,-0.63486740654747,-0.145605322246899,-0.793356776016605,1.14990966753492,0.253384235800074,-0.32373259173411,-0.253257284222264,-0.2688167584278,-0.442222328605074,-0.117161344232749,-0.0800879113226919,-0.535331732996556,-0.808437349299244,0.859969548221026,-0.608232280044003,0.12300395405482,0.379620962055708,0.303342394487331,-0.380821783940931,2.03139519627553,-0.179514657013621,-0.880975896857725,-0.261880711217424,-0.62148837674627,-0.409278229990159,-0.608232280044003,-0.0954195650786824,-0.0484122051852459,0.297484915710575,-0.753895990116083,0.0962618530584035,0.369606070031838,-0.575615328461903,2.21225804420274,1.1947174628936,-0.237863830098888,-0.362157939675895,0.0786098346963665,0.16478627814334,0.0510240030244669,-0.567040592723894
"P18428",-0.828793172581858,-0.508403405589552,0.801572569463598,0.944858445807539,0.16478627814334,-0.274040765490812,0.489542935642474,-0.236163541109049,-0.902389203373578,-0.504304837375931,-0.751465163861321,-0.535331732996556,-0.816037165157405,-0.184424571137427,-0.739372091873301,-0.766111939825723,-0.347398782403481,0.829443681366591,-0.575615328461903,0.944108799107955,0.313826296390398,0.359521170427595,-0.891642821909581,-1.01741705307741,-1.16488438474178,-1.07704103576383,-1.15200309344505,-0.932361283124637,-0.62148837674627,0.187767747046025,0.0772429989324604,0.603121869839996,1.36793014143188,0.813935070481317,0.276198865032242,-0.0588936890535686,-1.06190243892591,-0.403541860441014,-0.45205668870965,-0.852042118612899,0.246104009883917,-0.666576266274808,0.265436896049098,-0.288064643021078,-0.539519529959989,0.584000383285773,0.150559676575381,1.52155333054509,0.00432160595009347,-0.232768962976124,1.06488285158485,-0.883635243308215,-0.857259827883918,-0.894321922105463,0.0786098346963665,-0.590744853315162,-0.935117148415146,0.542010355536609,0.0524158941511385,0.851199338593294,0.855192407959154,0.471967787661516,-1.10159814000781,1.46414545669119,-0.746615764199925,-1.31832585820717,-0.746615764199925,-0.826232932263294,-0.722610301189136,-0.795859283219775,-0.703689439291908,0.12565110166152,0.159629185821228,0.382943869568991,0.645240512645265,0.343692069179019,-0.839079811818897,1.13356352574111,1.81925943011764,-1.20423305221761,-1.1456053222469,-0.778432211461591,-0.586405917590825,0.522055749160964,-0.606034724339757
"P02786",-0.343732465205711,-0.144010302691519,-0.219269963523624,0.0524158941511385,-0.0573916638883367,-0.375197234747053,-0.171368418311981,-0.2688167584278,-0.258425152581204,-0.229382353343797,0.144046369616707,-0.434402824145775,-0.426625473554056,-0.0679388286565756,-0.214240225572989,0.11503324294624,-0.529072742524873,-0.284545872884282,0.0114956388378294,-0.179514657013621,0.535057594894842,0.0384361816561079,-0.163267919540864,-0.302226180444814,-0.120294233717712,0.200378797984026,-0.253257284222264,-0.150400988848548,0.324234562270531,0.250961573533219,0.207892851641333,-0.104697378666693,-0.260151897300673,-0.139235797371172,0.10969486482593,0.173767067736706,-0.00578235259400611,-0.0664273617389761,-0.0350469470992008,0.063502942306158,0.128293401009818,-0.15200309344505,-0.117161344232749,-0.107803289534515,-0.177881725270655,-0.0816137655536521,-0.0740005814437769,0.102993993323326,-0.251538766995964,-0.121863233373052,-0.254977850962736,-0.164884384741782,-0.469929257774916,0.0579700686373299,1.63876894441695,0.237563718317676,0.0894981508391026,0.279768421593595,0.111031312388744,-0.336427664582477,-0.036525876025114,-0.263611599296539,-0.270555993166337,-0.426625473554056,0.00575926928868495,-0.3040061868901,-0.0908029370083126,-0.0985055449524251,-0.312939311660108,-0.0380063225797449,-0.171368418311981,-0.214240225572989,0.417920007811965,-0.123433941248279,-0.132894270497345,-0.24297675349254,-0.0831412353002459,-0.231074664436249,-0.300448367476911,0.523060061795249,0.220329954879556,-0.300448367476911,0.12565110166152,-0.422752464406849,-0.219269963523624
"P11021",-0.0573916638883367,-0.176250639691727,-0.332789087519129,-0.388355456626338,-0.286304185156641,-0.114035243246029,0.709290635723358,0.168642035558839,0.168642035558839,0.18269229751619,-0.128156351490682,0.116364756691785,-0.101598140007807,-0.0800879113226919,0.0468402542029724,0.0299828662157143,-0.49817873457909,-0.330973234490369,0.0100636833446975,-0.100051013810328,-0.2688167584278,0.171206827418142,0.16478627814334,-0.109358756036556,0.189033824390017,0.0510240030244669,-0.121863233373052,-0.249822294406943,-0.332789087519129,-0.349235440883098,-0.0709665213541436,-0.0908029370083126,-0.0558912008920452,-0.577766999316952,-0.261880711217424,-0.0573916638883367,0.12300395405482,0.376290383337052,0.100304905795685,0.0607391578576785,-0.279283757478869,-0.103146927103293,-0.126580496565143,-0.077041035763828,-0.0528949484321255,-0.107803289534515,0.38404980679516,0.0496307677246004,0.458382004156013,0.0894981508391026,0.652601217596519,0.0496307677246004,0.171206827418142,0.0412429822318813,0.272620454662992,-0.00723156923107586,-0.169744675832317,-0.13764780046798,-0.309359421384307,0.0482361856528476,-0.407363571393423,0.0621217119077975,0.233888060174277,-0.190997225060914,-0.0247366783215064,0.13224779829844,0.00432160595009347,0.108357178090419,0.034215715337913,0.390667685559667,-0.0816137655536521,-0.0439433475875971,-0.0350469470992008,-0.360304766600418,-0.263611599296539,0.694211607767891,-0.145605322246899,0.0496307677246004,-0.166502663140165,0.146655222119465,-0.00578235259400611,0.326537348139952,-0.121863233373052,-0.197599959885161,-0.129733929604017
"Q9NZP8",-0.236163541109049,-0.0588936890535686,0.124328135002202,0.700439718141092,0.314986485468515,-0.114035243246029,-0.128156351490682,-0.50635266602479,-0.136061549576028,-0.520769438793664,-0.265344566520995,-0.172993990361023,-0.316528107144772,0.225274929869569,-0.0862010350493039,-0.327348370671615,-0.236163541109049,0.0894981508391026,-0.358453970912476,0.197865391353738,0.361768359419153,0.277389698810864,-0.236163541109049,-0.288064643021078,-0.181149439104566,-0.212567535483132,-0.434402824145775,0.0271540515037266,0.0758748669751276,-0.117161344232749,0.0867837661420666,0.147957881387101,0.444667066841908,0.119024103142275,0.0510240030244669,0.14535138557262,-0.110915901401851,0.12565110166152,0.00719550140420377,-0.37145968073724,-0.096961729887088,-0.0380063225797449,0.324234562270531,0.13224779829844,0.0745054363636298,0.190298791626595,0.216610068742442,-0.219269963523624,-0.0755200076409777,-0.222632890549587,0.249748715083569,-0.142417044615852,-0.336427664582477,-0.237863830098888,0.640620928035698,-0.195946441032647,0.121678556588252,-0.0862010350493039,0.16478627814334,0.0758748669751276,0.34255474547732,0.0200576523412535,-0.121863233373052,0.181420640280142,-0.00723156923107586,-0.330973234490369,-0.222632890549587,-0.300448367476911,-0.272297327162762,0.0257375614136083,0.539034702970754,0.154453592679872,0.173767067736706,0.671746266863223,0.43616183931445,-0.0800879113226919,-0.0923401721467106,-0.217591435072627,0.119024103142275,-0.00868224309980088,-0.045431429247006,0.00144197417390632,-0.0634091701760615,0.16349873228288,0.00144197417390632
"P06276",0.215367972203479,0.167357927738514,-0.134477040860036,0.0496307677246004,0.0593552776164212,0.0157829972409275,-0.150400988848548,-0.145605322246899,0.183962834842595,0.154453592679872,-0.0785636691937021,0.232660756790275,0.212880566344385,0.357270475679559,-0.199255376063222,0.180147861158429,-0.345564459154601,-0.234465253637023,-0.701341684435485,-0.300448367476911,-0.603840510926846,-0.467932447710969,0.219091058246197,0.214124805352847,-0.0350469470992008,0.0200576523412535,0.255802836602718,-0.0938790470029001,-0.144010302691519,-0.45205668870965,-0.0709665213541436,-0.210896782498619,-0.539519529959989,-0.401634794676355,0.233888060174277,0.423309237242387,-0.182786075741673,0.839153387389821,-0.407363571393423,-0.0291463456595165,0.14535138557262,0.467801156488407,0.189033824390017,0.169925001442312,-0.0276749584428483,-0.415037499278844,-0.161653263478769,-0.215914857265243,0.276198865032242,0.376290383337052,-0.98564470702293,0.405992359675837,0.248534836138679,0.094911647025467,-0.307572801910292,0.018634174139051,-0.295128035543647,-0.096961729887088,0.160920188181103,0.162210036314307,0.242450073677701,-0.0144995696951151,0.336854639125465,0.00719550140420377,0.577247535593151,0.475084882948783,0.413594082409175,-0.199255376063222,0.16349873228288,0.35501626421955,0.393965275660243,0.00719550140420377,-0.558516520417355,0.249748715083569,-0.110915901401851,0.244887059123534,0.253384235800074,0.169925001442312,-0.316528107144772,0.0454429707611671,-0.00868224309980088,0.296310560708092,0.380729448503549,-0.236163541109049,0.438292851579147
